Plugin,Plugin Name,Severity,IP Address,Port,DNS Name,NetBIOS Name,Plugin Output,Solution,CVSS V3 Base Score,CVE,First Discovered,Last Observed
163304,Oracle Java SE Multiple Vulnerabilities (July 2022 CPU),Critical,10.11.210.157,445,ip-10-11-210-157.nal.usda.gov,usda.net\ARSMDBE25VCGH53,"Plugin Output: 
  Path              : C:\Program Files\Java\jre8\
  Installed version : 1.8.0_331 / build 8.0.331
  Fixed version     : Upgrade to version 8.0.341 or greater



  Path              : C:\Program Files (x86)\Java\jre8\
  Installed version : 1.8.0_331 / build 8.0.331
  Fixed version     : Upgrade to version 8.0.341 or greater",Apply the appropriate patch according to the July 2022 Oracle Critical Patch Update advisory.,9.8,"CVE-2022-21540,CVE-2022-21541,CVE-2022-21549,CVE-2022-25647,CVE-2022-34169","Jul 27, 2022 04:53:03 UTC","Aug 3, 2022 05:01:18 UTC"
163304,Oracle Java SE Multiple Vulnerabilities (July 2022 CPU),Critical,10.11.210.160,445,ip-10-11-210-160.nal.usda.gov,usda.net\ARSMDBE24123001,"Plugin Output: 
  Path              : C:\Program Files (x86)\Java\jre1.8.0_301\
  Installed version : 1.8.0_301 / build 8.0.301
  Fixed version     : Upgrade to version 8.0.341 or greater",Apply the appropriate patch according to the July 2022 Oracle Critical Patch Update advisory.,9.8,"CVE-2022-21540,CVE-2022-21541,CVE-2022-21549,CVE-2022-25647,CVE-2022-34169","Jul 27, 2022 04:53:03 UTC","Aug 3, 2022 05:01:18 UTC"
163304,Oracle Java SE Multiple Vulnerabilities (July 2022 CPU),Critical,10.11.210.162,445,ip-10-11-210-162.nal.usda.gov,usda.net\ARSMDBE24YGZHL2,"Plugin Output: 
  Path              : C:\Program Files\Java\jre8\
  Installed version : 1.8.0_331 / build 8.0.331
  Fixed version     : Upgrade to version 8.0.341 or greater



  Path              : C:\Program Files (x86)\Java\jre8\
  Installed version : 1.8.0_331 / build 8.0.331
  Fixed version     : Upgrade to version 8.0.341 or greater",Apply the appropriate patch according to the July 2022 Oracle Critical Patch Update advisory.,9.8,"CVE-2022-21540,CVE-2022-21541,CVE-2022-21549,CVE-2022-25647,CVE-2022-34169","Jul 27, 2022 04:53:03 UTC","Aug 3, 2022 05:01:18 UTC"
163304,Oracle Java SE Multiple Vulnerabilities (July 2022 CPU),Critical,10.11.210.163,445,ip-10-11-210-163.nal.usda.gov,usda.net\ARSMDBE25195640,"Plugin Output: 
  Path              : C:\Program Files\Java\jre8\
  Installed version : 1.8.0_331 / build 8.0.331
  Fixed version     : Upgrade to version 8.0.341 or greater



  Path              : C:\Program Files (x86)\Java\jre8\
  Installed version : 1.8.0_331 / build 8.0.331
  Fixed version     : Upgrade to version 8.0.341 or greater",Apply the appropriate patch according to the July 2022 Oracle Critical Patch Update advisory.,9.8,"CVE-2022-21540,CVE-2022-21541,CVE-2022-21549,CVE-2022-25647,CVE-2022-34169","Aug 1, 2022 20:04:38 UTC","Aug 3, 2022 05:01:18 UTC"
163304,Oracle Java SE Multiple Vulnerabilities (July 2022 CPU),Critical,10.11.210.164,445,ip-10-11-210-164.nal.usda.gov,usda.net\ARSMDBE35004260,"Plugin Output: 
  Path              : C:\Program Files (x86)\Java\jre8\
  Installed version : 1.8.0_321 / build 8.0.321
  Fixed version     : Upgrade to version 8.0.341 or greater",Apply the appropriate patch according to the July 2022 Oracle Critical Patch Update advisory.,9.8,"CVE-2022-21540,CVE-2022-21541,CVE-2022-21549,CVE-2022-25647,CVE-2022-34169","Aug 1, 2022 17:00:55 UTC","Aug 1, 2022 20:04:38 UTC"
163304,Oracle Java SE Multiple Vulnerabilities (July 2022 CPU),Critical,10.11.217.78,0,nal-solr.nal.usda.gov,,"Plugin Output: 
  Path              : /opt/jdk1.8.0_202/
  Installed version : 1.8.0_202
  Fixed version     : Upgrade to version 8.0.341 or greater",Apply the appropriate patch according to the July 2022 Oracle Critical Patch Update advisory.,9.8,"CVE-2022-21540,CVE-2022-21541,CVE-2022-21549,CVE-2022-25647,CVE-2022-34169","Jul 25, 2022 17:00:22 UTC","Aug 3, 2022 05:01:18 UTC"
163304,Oracle Java SE Multiple Vulnerabilities (July 2022 CPU),Critical,10.11.217.88,0,openagricola-node2.nal.usda.gov,,"Plugin Output: 
  Path              : /usr/openv/
  Installed version : 1.8.0_211 / build 8.0.211
  Fixed version     : Upgrade to version 8.0.341 or greater",Apply the appropriate patch according to the July 2022 Oracle Critical Patch Update advisory.,9.8,"CVE-2022-21540,CVE-2022-21541,CVE-2022-21549,CVE-2022-25647,CVE-2022-34169","Jul 25, 2022 17:00:22 UTC","Aug 3, 2022 05:01:18 UTC"
163304,Oracle Java SE Multiple Vulnerabilities (July 2022 CPU),Critical,10.11.217.99,0,agricola-db.nal.usda.gov,,"Plugin Output: 
  Path              : /oracle/app/oracle/product/19c/jdk/
  Installed version : 1.8.0_321
  Fixed version     : Upgrade to version 8.0.341 or greater",Apply the appropriate patch according to the July 2022 Oracle Critical Patch Update advisory.,9.8,"CVE-2022-21540,CVE-2022-21541,CVE-2022-21549,CVE-2022-25647,CVE-2022-34169","Jul 25, 2022 17:00:22 UTC","Aug 3, 2022 05:01:18 UTC"
163275,Amazon Corretto Java 8.x < 8.342.07.1 Multiple Vulnerabilities,Critical,10.11.215.206,0,docdel-stage-node1.nal.usda.gov,,"Plugin Output: 
  Path              : /usr/java/amazon-corretto-8.322.06.2-linux-x64/
  Installed version : 1.8.0_322 / build 8.322.06.2
  Fixed version     : 8.342.07.1",Update to Amazon Corretto Java 8.342.07.1 or later,9.8,"CVE-2022-21540,CVE-2022-21541,CVE-2022-34169","Jul 25, 2022 17:00:22 UTC","Aug 8, 2022 17:02:52 UTC"
163275,Amazon Corretto Java 8.x < 8.342.07.1 Multiple Vulnerabilities,Critical,10.11.217.91,0,docdel-node1.nal.usda.gov,,"Plugin Output: 
  Path              : /usr/java/amazon-corretto-8.322.06.2-linux-x64/
  Installed version : 1.8.0_322 / build 8.322.06.2
  Fixed version     : 8.342.07.1",Update to Amazon Corretto Java 8.342.07.1 or later,9.8,"CVE-2022-21540,CVE-2022-21541,CVE-2022-34169","Jul 25, 2022 17:00:22 UTC","Aug 3, 2022 05:01:18 UTC"
163273,Google Chrome < 103.0.5060.134 Multiple Vulnerabilities,High,10.11.210.143,445,ip-10-11-210-143.nal.usda.gov,usda.net\ARSMDBE34004249,"Plugin Output: 
  Path              : C:\Program Files\Google\Chrome\Application
  Installed version : 103.0.5060.114
  Fixed version     : 103.0.5060.134",Upgrade to Google Chrome version 103.0.5060.134 or later.,8.8,"CVE-2022-2163,CVE-2022-2477,CVE-2022-2478,CVE-2022-2479,CVE-2022-2480,CVE-2022-2481","Aug 1, 2022 20:04:38 UTC","Aug 3, 2022 05:01:18 UTC"
163048,KB5015807: Windows 10 Version 20H2 / 21H1 / 21H2 Security Update (July 2022),High,10.11.210.29,445,ip-10-11-210-29.nal.usda.gov,usda.net\ARSMDBE35001105,"Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5015807

  - C:\windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.19041.1415
    Should be      : 10.0.19041.1826",Apply Security Update 5015807,8.8,"CVE-2022-21845,CVE-2022-22022,CVE-2022-22023,CVE-2022-22024,CVE-2022-22025,CVE-2022-22026,CVE-2022-22027,CVE-2022-22028,CVE-2022-22029,CVE-2022-22031,CVE-2022-22034,CVE-2022-22036,CVE-2022-22037,CVE-2022-22038,CVE-2022-22039,CVE-2022-22040,CVE-2022-22041,CVE-2022-22042,CVE-2022-22043,CVE-2022-22045,CVE-2022-22047,CVE-2022-22048,CVE-2022-22049,CVE-2022-22050,CVE-2022-22711,CVE-2022-27776,CVE-2022-30202,CVE-2022-30203,CVE-2022-30205,CVE-2022-30206,CVE-2022-30208,CVE-2022-30209,CVE-2022-30211,CVE-2022-30212,CVE-2022-30213,CVE-2022-30214,CVE-2022-30215,CVE-2022-30216,CVE-2022-30220,CVE-2022-30221,CVE-2022-30222,CVE-2022-30223,CVE-2022-30224,CVE-2022-30225,CVE-2022-30226,CVE-2022-33644","Aug 1, 2022 20:04:38 UTC","Aug 3, 2022 05:01:18 UTC"
163048,KB5015807: Windows 10 Version 20H2 / 21H1 / 21H2 Security Update (July 2022),High,10.11.210.142,445,ip-10-11-210-142.nal.usda.gov,usda.net\ARSMDBE34004248,"Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5015807

  - C:\windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.19041.1766
    Should be      : 10.0.19041.1826",Apply Security Update 5015807,8.8,"CVE-2022-21845,CVE-2022-22022,CVE-2022-22023,CVE-2022-22024,CVE-2022-22025,CVE-2022-22026,CVE-2022-22027,CVE-2022-22028,CVE-2022-22029,CVE-2022-22031,CVE-2022-22034,CVE-2022-22036,CVE-2022-22037,CVE-2022-22038,CVE-2022-22039,CVE-2022-22040,CVE-2022-22041,CVE-2022-22042,CVE-2022-22043,CVE-2022-22045,CVE-2022-22047,CVE-2022-22048,CVE-2022-22049,CVE-2022-22050,CVE-2022-22711,CVE-2022-27776,CVE-2022-30202,CVE-2022-30203,CVE-2022-30205,CVE-2022-30206,CVE-2022-30208,CVE-2022-30209,CVE-2022-30211,CVE-2022-30212,CVE-2022-30213,CVE-2022-30214,CVE-2022-30215,CVE-2022-30216,CVE-2022-30220,CVE-2022-30221,CVE-2022-30222,CVE-2022-30223,CVE-2022-30224,CVE-2022-30225,CVE-2022-30226,CVE-2022-33644","Aug 3, 2022 05:01:18 UTC","Aug 3, 2022 05:01:18 UTC"
163032,Adobe Acrobat < 17.012.30249 / 20.005.30362 / 22.001.20169 Multiple Vulnerabilities (APSB22-32),High,10.11.209.144,445,ip-10-11-209-144.nal.usda.gov,usda.net\ARSMDBE24B40001,"Plugin Output: 
  Path              : C:\Program Files (x86)\Adobe\Acrobat DC
  Installed version : 22.1.20117
  Fixed version     : 22.001.20169",Upgrade to Adobe Acrobat version 17.012.30249 / 20.005.30362 / 22.001.20169 or later.,7.8,"CVE-2022-34215,CVE-2022-34216,CVE-2022-34217,CVE-2022-34219,CVE-2022-34220,CVE-2022-34221,CVE-2022-34222,CVE-2022-34223,CVE-2022-34224,CVE-2022-34225,CVE-2022-34226,CVE-2022-34227,CVE-2022-34228,CVE-2022-34229,CVE-2022-34230,CVE-2022-34232,CVE-2022-34233,CVE-2022-34234,CVE-2022-34236,CVE-2022-34237,CVE-2022-34238,CVE-2022-34239,CVE-2022-35669","Jul 14, 2022 19:58:00 UTC","Aug 5, 2022 21:04:04 UTC"
163032,Adobe Acrobat < 17.012.30249 / 20.005.30362 / 22.001.20169 Multiple Vulnerabilities (APSB22-32),High,10.11.210.27,445,ip-10-11-210-27.nal.usda.gov,usda.net\ARSDCWA25000054,"Plugin Output: 
  Path              : C:\Program Files (x86)\Adobe\Acrobat DC
  Installed version : 22.1.20142
  Fixed version     : 22.001.20169",Upgrade to Adobe Acrobat version 17.012.30249 / 20.005.30362 / 22.001.20169 or later.,7.8,"CVE-2022-34215,CVE-2022-34216,CVE-2022-34217,CVE-2022-34219,CVE-2022-34220,CVE-2022-34221,CVE-2022-34222,CVE-2022-34223,CVE-2022-34224,CVE-2022-34225,CVE-2022-34226,CVE-2022-34227,CVE-2022-34228,CVE-2022-34229,CVE-2022-34230,CVE-2022-34232,CVE-2022-34233,CVE-2022-34234,CVE-2022-34236,CVE-2022-34237,CVE-2022-34238,CVE-2022-34239,CVE-2022-35669","Jul 18, 2022 16:38:28 UTC","Aug 1, 2022 20:04:38 UTC"
163032,Adobe Acrobat < 17.012.30249 / 20.005.30362 / 22.001.20169 Multiple Vulnerabilities (APSB22-32),High,10.11.210.29,445,ip-10-11-210-29.nal.usda.gov,usda.net\ARSMDBE35001105,"Plugin Output: 
  Path              : C:\Program Files (x86)\Adobe\Acrobat DC
  Installed version : 21.7.20099
  Fixed version     : 22.001.20169",Upgrade to Adobe Acrobat version 17.012.30249 / 20.005.30362 / 22.001.20169 or later.,7.8,"CVE-2022-34215,CVE-2022-34216,CVE-2022-34217,CVE-2022-34219,CVE-2022-34220,CVE-2022-34221,CVE-2022-34222,CVE-2022-34223,CVE-2022-34224,CVE-2022-34225,CVE-2022-34226,CVE-2022-34227,CVE-2022-34228,CVE-2022-34229,CVE-2022-34230,CVE-2022-34232,CVE-2022-34233,CVE-2022-34234,CVE-2022-34236,CVE-2022-34237,CVE-2022-34238,CVE-2022-34239,CVE-2022-35669","Aug 1, 2022 20:04:38 UTC","Aug 3, 2022 05:01:18 UTC"
163032,Adobe Acrobat < 17.012.30249 / 20.005.30362 / 22.001.20169 Multiple Vulnerabilities (APSB22-32),High,10.11.210.142,445,ip-10-11-210-142.nal.usda.gov,usda.net\ARSMDBE34004248,"Plugin Output: 
  Path              : C:\Program Files (x86)\Adobe\Acrobat DC
  Installed version : 22.1.20142
  Fixed version     : 22.001.20169",Upgrade to Adobe Acrobat version 17.012.30249 / 20.005.30362 / 22.001.20169 or later.,7.8,"CVE-2022-34215,CVE-2022-34216,CVE-2022-34217,CVE-2022-34219,CVE-2022-34220,CVE-2022-34221,CVE-2022-34222,CVE-2022-34223,CVE-2022-34224,CVE-2022-34225,CVE-2022-34226,CVE-2022-34227,CVE-2022-34228,CVE-2022-34229,CVE-2022-34230,CVE-2022-34232,CVE-2022-34233,CVE-2022-34234,CVE-2022-34236,CVE-2022-34237,CVE-2022-34238,CVE-2022-34239,CVE-2022-35669","Aug 3, 2022 05:01:18 UTC","Aug 3, 2022 05:01:18 UTC"
163032,Adobe Acrobat < 17.012.30249 / 20.005.30362 / 22.001.20169 Multiple Vulnerabilities (APSB22-32),High,10.11.210.143,445,ip-10-11-210-143.nal.usda.gov,usda.net\ARSMDBE34004249,"Plugin Output: 
  Path              : C:\Program Files (x86)\Adobe\Acrobat DC
  Installed version : 22.1.20085
  Fixed version     : 22.001.20169",Upgrade to Adobe Acrobat version 17.012.30249 / 20.005.30362 / 22.001.20169 or later.,7.8,"CVE-2022-34215,CVE-2022-34216,CVE-2022-34217,CVE-2022-34219,CVE-2022-34220,CVE-2022-34221,CVE-2022-34222,CVE-2022-34223,CVE-2022-34224,CVE-2022-34225,CVE-2022-34226,CVE-2022-34227,CVE-2022-34228,CVE-2022-34229,CVE-2022-34230,CVE-2022-34232,CVE-2022-34233,CVE-2022-34234,CVE-2022-34236,CVE-2022-34237,CVE-2022-34238,CVE-2022-34239,CVE-2022-35669","Aug 1, 2022 20:04:38 UTC","Aug 3, 2022 05:01:18 UTC"
163032,Adobe Acrobat < 17.012.30249 / 20.005.30362 / 22.001.20169 Multiple Vulnerabilities (APSB22-32),High,10.11.210.150,445,ip-10-11-210-150.nal.usda.gov,usda.net\ARSMDBE24194496,"Plugin Output: 
  Path              : C:\Program Files (x86)\Adobe\Acrobat DC
  Installed version : 22.1.20142
  Fixed version     : 22.001.20169",Upgrade to Adobe Acrobat version 17.012.30249 / 20.005.30362 / 22.001.20169 or later.,7.8,"CVE-2022-34215,CVE-2022-34216,CVE-2022-34217,CVE-2022-34219,CVE-2022-34220,CVE-2022-34221,CVE-2022-34222,CVE-2022-34223,CVE-2022-34224,CVE-2022-34225,CVE-2022-34226,CVE-2022-34227,CVE-2022-34228,CVE-2022-34229,CVE-2022-34230,CVE-2022-34232,CVE-2022-34233,CVE-2022-34234,CVE-2022-34236,CVE-2022-34237,CVE-2022-34238,CVE-2022-34239,CVE-2022-35669","Jul 18, 2022 16:38:28 UTC","Aug 1, 2022 20:04:38 UTC"
163032,Adobe Acrobat < 17.012.30249 / 20.005.30362 / 22.001.20169 Multiple Vulnerabilities (APSB22-32),High,10.11.210.164,445,ip-10-11-210-164.nal.usda.gov,usda.net\ARSMDBE35004260,"Plugin Output: 
  Path              : C:\Program Files (x86)\Adobe\Acrobat DC
  Installed version : 22.1.20142
  Fixed version     : 22.001.20169",Upgrade to Adobe Acrobat version 17.012.30249 / 20.005.30362 / 22.001.20169 or later.,7.8,"CVE-2022-34215,CVE-2022-34216,CVE-2022-34217,CVE-2022-34219,CVE-2022-34220,CVE-2022-34221,CVE-2022-34222,CVE-2022-34223,CVE-2022-34224,CVE-2022-34225,CVE-2022-34226,CVE-2022-34227,CVE-2022-34228,CVE-2022-34229,CVE-2022-34230,CVE-2022-34232,CVE-2022-34233,CVE-2022-34234,CVE-2022-34236,CVE-2022-34237,CVE-2022-34238,CVE-2022-34239,CVE-2022-35669","Jul 18, 2022 16:38:28 UTC","Aug 1, 2022 20:04:38 UTC"
163028,Adobe Photoshop 22.x < 22.5.8 / 23.x < 23.4.1 Multiple Vulnerabilities (APSB22-35),High,10.11.210.152,445,ip-10-11-210-152.nal.usda.gov,usda.net\ARSMDBE25194807,"Plugin Output: 
  Path              : C:\Program Files\Adobe\Adobe Photoshop 2022\
  Installed version : 23.3.2
  Fixed version     : 23.4.1",Upgrade to Adobe Photoshop version 22.5.8/23.4.1 or later.,7.8,"CVE-2022-34243,CVE-2022-34244","Jul 18, 2022 16:38:28 UTC","Aug 8, 2022 17:02:52 UTC"
162502,Apache Tomcat 8.5.50 < 8.5.82 vulnerability,Medium,10.11.215.109,0,nal-solr-stage.nal.usda.gov,,"Plugin Output: 
  Path              : /opt/tomcat/bin/
  Installed version : 8.5.79
  Fixed version     : 8.5.82



  Path              : /usr/local/tomcat/apache-tomcat-8.5.79/bin/
  Installed version : 8.5.79
  Fixed version     : 8.5.82",Upgrade to Apache Tomcat version 8.5.82 or later.,6.1,CVE-2022-34305,"Jun 27, 2022 16:59:19 UTC","Aug 3, 2022 05:01:18 UTC"
162502,Apache Tomcat 8.5.50 < 8.5.82 vulnerability,Medium,10.11.215.109,8080,nal-solr-stage.nal.usda.gov,,"Plugin Output: 
  Installed version : 8.5.79
  Fixed version     : 8.5.82",Upgrade to Apache Tomcat version 8.5.82 or later.,6.1,CVE-2022-34305,"Jun 27, 2022 16:59:19 UTC","Aug 3, 2022 05:01:18 UTC"
162502,Apache Tomcat 8.5.50 < 8.5.82 vulnerability,Medium,10.11.215.171,0,nal-solr-dev.nal.usda.gov,,"Plugin Output: 
  Path              : /opt/tomcat/bin/
  Installed version : 8.5.79
  Fixed version     : 8.5.82



  Path              : /usr/local/tomcat/apache-tomcat-8.5.79/bin/
  Installed version : 8.5.79
  Fixed version     : 8.5.82",Upgrade to Apache Tomcat version 8.5.82 or later.,6.1,CVE-2022-34305,"Jun 27, 2022 16:59:19 UTC","Aug 3, 2022 05:01:18 UTC"
162502,Apache Tomcat 8.5.50 < 8.5.82 vulnerability,Medium,10.11.215.171,8080,nal-solr-dev.nal.usda.gov,,"Plugin Output: 
  Installed version : 8.5.79
  Fixed version     : 8.5.82",Upgrade to Apache Tomcat version 8.5.82 or later.,6.1,CVE-2022-34305,"Jun 27, 2022 16:59:19 UTC","Aug 3, 2022 05:01:18 UTC"
162502,Apache Tomcat 8.5.50 < 8.5.82 vulnerability,Medium,10.11.217.78,0,nal-solr.nal.usda.gov,,"Plugin Output: 
  Path              : /opt/tomcat/bin/
  Installed version : 8.5.79
  Fixed version     : 8.5.82



  Path              : /usr/local/tomcat/apache-tomcat-8.5.79/bin/
  Installed version : 8.5.79
  Fixed version     : 8.5.82",Upgrade to Apache Tomcat version 8.5.82 or later.,6.1,CVE-2022-34305,"Jun 27, 2022 16:59:19 UTC","Aug 3, 2022 05:01:18 UTC"
162502,Apache Tomcat 8.5.50 < 8.5.82 vulnerability,Medium,10.11.217.78,8080,nal-solr.nal.usda.gov,,"Plugin Output: 
  Installed version : 8.5.79
  Fixed version     : 8.5.82",Upgrade to Apache Tomcat version 8.5.82 or later.,6.1,CVE-2022-34305,"Jun 27, 2022 16:59:19 UTC","Aug 3, 2022 05:01:18 UTC"
162502,Apache Tomcat 8.5.50 < 8.5.82 vulnerability,Medium,10.11.217.98,0,agricola-node1.nal.usda.gov,,"Plugin Output: 
  Path              : /m1/voyager/agri2db/tomcat/catalina_home/bin/
  Installed version : 8.5.81
  Fixed version     : 8.5.82



  Path              : /m1/voyager/naldb/tomcat/catalina_home/bin/
  Installed version : 8.5.81
  Fixed version     : 8.5.82",Upgrade to Apache Tomcat version 8.5.82 or later.,6.1,CVE-2022-34305,"Jun 27, 2022 16:59:19 UTC","Aug 3, 2022 05:01:18 UTC"
162502,Apache Tomcat 8.5.50 < 8.5.82 vulnerability,Medium,10.11.217.99,0,agricola-db.nal.usda.gov,,"Plugin Output: 
  Path              : /m1/voyager/agri2db/tomcat/catalina_home/bin/
  Installed version : 8.5.81
  Fixed version     : 8.5.82



  Path              : /m1/voyager/inprocessdb/tomcat/catalina_home/bin/
  Installed version : 8.5.81
  Fixed version     : 8.5.82



  Path              : /m1/voyager/naldb/tomcat/catalina_home/bin/
  Installed version : 8.5.81
  Fixed version     : 8.5.82



  Path              : /m1/voyager/traindb/tomcat/catalina_home/bin/
  Installed version : 8.5.81
  Fixed version     : 8.5.82",Upgrade to Apache Tomcat version 8.5.82 or later.,6.1,CVE-2022-34305,"Jun 27, 2022 16:59:19 UTC","Aug 3, 2022 05:01:18 UTC"
162502,Apache Tomcat 8.5.50 < 8.5.82 vulnerability,Medium,10.11.217.129,0,agricola-preprod-node1.nal.usda.gov,,"Plugin Output: 
  Path              : /m1/voyager/agri2db/tomcat/catalina_home/bin/
  Installed version : 8.5.81
  Fixed version     : 8.5.82



  Path              : /m1/voyager/naldb/tomcat/catalina_home/bin/
  Installed version : 8.5.81
  Fixed version     : 8.5.82",Upgrade to Apache Tomcat version 8.5.82 or later.,6.1,CVE-2022-34305,"Jun 27, 2022 16:59:19 UTC","Aug 3, 2022 05:01:18 UTC"
162498,Apache Tomcat 9.0.30 < 9.0.65 vulnerability,Medium,10.11.208.192,0,arsmdbe20nbkap2.nal.usda.gov,,"Plugin Output: 
  Path              : /usr/openv/wmc/webserver/bin/
  Installed version : 9.0.58
  Fixed version     : 9.0.65



  Path              : /usr/openv/bkpcomp/NetBackup-webserver-9.1.0.1-backup/bin/
  Installed version : 9.0.52
  Fixed version     : 9.0.65",Upgrade to Apache Tomcat version 9.0.65 or later.,6.1,CVE-2022-34305,"Jun 27, 2022 16:59:19 UTC","Aug 3, 2022 05:01:18 UTC"
