"Plugin","Plugin Name","Family","Severity","IP Address","Port","MAC Address","DNS Name","NetBIOS Name","Plugin Output","Synopsis","Description","Solution","Vulnerability Priority Rating","CVSS V2 Base Score","CVSS V3 Base Score","CPE","CVE","First Discovered","Last Observed","Cross References"
"163946","KB5016623: Windows 10 version 1809 / Windows Server 2019 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.9.240.133","445","00:1d:d8:00:c1:56","arsgcazu3ap831.edc.ds1.usda.gov","UNKNOWN\ARSGCAZU3AP831","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016623

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.17763.3165
    Should be      : 10.0.17763.3287","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016623. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016623","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797","Aug 14, 2022 04:02:06 UTC","Sep 4, 2022 04:01:35 UTC","MSKB #5016623,MSFT #MS22-5016623,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0320,IAVA #2022-A-0319"
"163946","KB5016623: Windows 10 version 1809 / Windows Server 2019 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.9.235.5","445","00:1d:d8:02:03:4a","arsgcazu3ap301.edc.ds1.usda.gov","UNKNOWN\ARSGCAZU3AP301","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016623

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.17763.3232
    Should be      : 10.0.17763.3287","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016623. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016623","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797","Aug 14, 2022 04:02:06 UTC","Aug 14, 2022 04:02:06 UTC","MSKB #5016623,MSFT #MS22-5016623,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0320,IAVA #2022-A-0319"
"163946","KB5016623: Windows 10 version 1809 / Windows Server 2019 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.9.240.132","445","00:1d:d8:00:d5:5d","arsgcazu3ap830.edc.ds1.usda.gov","UNKNOWN\ARSGCAZU3AP830","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016623

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.17763.3165
    Should be      : 10.0.17763.3287","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016623. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016623","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797","Aug 14, 2022 04:02:06 UTC","Sep 4, 2022 04:01:35 UTC","MSKB #5016623,MSFT #MS22-5016623,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0320,IAVA #2022-A-0319"
"163946","KB5016623: Windows 10 version 1809 / Windows Server 2019 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.9.235.133","445","00:1d:d8:02:b1:f1","arsgcazu3ws201.edc.ds1.usda.gov","UNKNOWN\arsgcazu3ws201","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016623

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.17763.3165
    Should be      : 10.0.17763.3287","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016623. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016623","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797","Aug 14, 2022 04:02:06 UTC","Aug 14, 2022 04:02:06 UTC","MSKB #5016623,MSFT #MS22-5016623,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0320,IAVA #2022-A-0319"
"163946","KB5016623: Windows 10 version 1809 / Windows Server 2019 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.9.235.4","445","00:1d:d8:02:74:79","arsgcazu3ap300.edc.ds1.usda.gov","UNKNOWN\ARSGCAZU3AP300","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016623

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.17763.3232
    Should be      : 10.0.17763.3287","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016623. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016623","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797","Aug 14, 2022 04:02:06 UTC","Aug 14, 2022 04:02:06 UTC","MSKB #5016623,MSFT #MS22-5016623,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0320,IAVA #2022-A-0319"
"163946","KB5016623: Windows 10 version 1809 / Windows Server 2019 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.9.237.68","445","00:1d:d8:01:cf:43","arsgcazu3db450.edc.ds1.usda.gov","UNKNOWN\ARSGCAZU3DB450","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016623

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.17763.3232
    Should be      : 10.0.17763.3287","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016623. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016623","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797","Aug 14, 2022 04:02:06 UTC","Aug 14, 2022 04:02:06 UTC","MSKB #5016623,MSFT #MS22-5016623,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0320,IAVA #2022-A-0319"
"163946","KB5016623: Windows 10 version 1809 / Windows Server 2019 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.9.235.6","445","00:1d:d8:02:0e:c1","arsgcazu3ap302.edc.ds1.usda.gov","UNKNOWN\ARSGCAZU3AP302","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016623

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.17763.3232
    Should be      : 10.0.17763.3287","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016623. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016623","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797","Aug 14, 2022 04:02:06 UTC","Aug 14, 2022 04:02:06 UTC","MSKB #5016623,MSFT #MS22-5016623,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0320,IAVA #2022-A-0319"
"163946","KB5016623: Windows 10 version 1809 / Windows Server 2019 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.9.235.136","445","00:1d:d8:02:bc:1a","arsgcazu3ws200.edc.ds1.usda.gov","UNKNOWN\arsgcazu3ws200","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016623

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.17763.3165
    Should be      : 10.0.17763.3287","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016623. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016623","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797","Aug 14, 2022 04:02:06 UTC","Aug 14, 2022 04:02:06 UTC","MSKB #5016623,MSFT #MS22-5016623,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0320,IAVA #2022-A-0319"
"163946","KB5016623: Windows 10 version 1809 / Windows Server 2019 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.9.235.13","445","00:1d:d8:02:2a:fb","arsgcazu3ws302.edc.ds1.usda.gov","UNKNOWN\ARSGCAZU3WS302","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016623

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.17763.3232
    Should be      : 10.0.17763.3287","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016623. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016623","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797","Aug 14, 2022 04:02:06 UTC","Sep 4, 2022 04:01:35 UTC","MSKB #5016623,MSFT #MS22-5016623,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0320,IAVA #2022-A-0319"
"163946","KB5016623: Windows 10 version 1809 / Windows Server 2019 Security Update (August 2022)","Windows : Microsoft Bulletins","Critical","10.9.235.69","445","00:1d:d8:03:db:9a","arsgcazu3db301.edc.ds1.usda.gov","UNKNOWN\ARSGCAZU3DB301","Plugin Output: 
The remote host is missing one of the following rollup KBs : 
  - 5016623

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.17763.3232
    Should be      : 10.0.17763.3287","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5016623. It is, therefore, affected by multiple vulnerabilities

  - Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability (CVE-2022-35747, CVE-2022-35769)

  - Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability (CVE-2022-30133, CVE-2022-35744)

  - Windows Bluetooth Service Remote Code Execution Vulnerability (CVE-2022-30144)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.","Apply Security Update 5016623","9.5","5.0","9.8","cpe:/o:microsoft:windows","CVE-2022-30133,CVE-2022-30144,CVE-2022-30194,CVE-2022-30197,CVE-2022-33670,CVE-2022-34690,CVE-2022-34691,CVE-2022-34696,CVE-2022-34699,CVE-2022-34701,CVE-2022-34702,CVE-2022-34703,CVE-2022-34704,CVE-2022-34705,CVE-2022-34706,CVE-2022-34707,CVE-2022-34708,CVE-2022-34709,CVE-2022-34710,CVE-2022-34713,CVE-2022-34714,CVE-2022-35743,CVE-2022-35744,CVE-2022-35745,CVE-2022-35746,CVE-2022-35747,CVE-2022-35748,CVE-2022-35749,CVE-2022-35750,CVE-2022-35751,CVE-2022-35752,CVE-2022-35753,CVE-2022-35754,CVE-2022-35755,CVE-2022-35756,CVE-2022-35757,CVE-2022-35758,CVE-2022-35759,CVE-2022-35760,CVE-2022-35761,CVE-2022-35762,CVE-2022-35763,CVE-2022-35764,CVE-2022-35765,CVE-2022-35766,CVE-2022-35767,CVE-2022-35768,CVE-2022-35769,CVE-2022-35771,CVE-2022-35792,CVE-2022-35793,CVE-2022-35794,CVE-2022-35795,CVE-2022-35797","Aug 14, 2022 04:02:06 UTC","Aug 14, 2022 04:02:06 UTC","MSKB #5016623,MSFT #MS22-5016623,CISA-KNOWN-EXPLOITED #2022/08/30,IAVA #2022-A-0320,IAVA #2022-A-0319"
